year,geography,data_type,all,category,value
2020,Garfield,Max. Total Population,2225,"NHOPI Only, NH",2225
2020,Grant,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Grant,Max. Sub-Population,69,"NHOPI Only, NH",69
2020,Grant,Max. Total Population,100130,"NHOPI Only, NH",100130
2020,Grays Harbor,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Grays Harbor,Max. Sub-Population,238,"NHOPI Only, NH",238
2020,Grays Harbor,Max. Total Population,74720,"NHOPI Only, NH",74720
2020,Island,Max. % Total Population,1,"NHOPI Only, NH",1
2020,Island,Max. Sub-Population,459,"NHOPI Only, NH",459
2020,Island,Max. Total Population,85530,"NHOPI Only, NH",85530
2020,Jefferson,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Jefferson,Max. Sub-Population,84,"NHOPI Only, NH",84
2020,Jefferson,Max. Total Population,32190,"NHOPI Only, NH",32190
2020,King,Max. % Total Population,1,"NHOPI Only, NH",1
2020,King,Max. Sub-Population,19548,"NHOPI Only, NH",19548
2020,King,Max. Total Population,2260800,"NHOPI Only, NH",2260800
2020,Kitsap,Max. % Total Population,1,"NHOPI Only, NH",1
2020,Kitsap,Max. Sub-Population,2757,"NHOPI Only, NH",2757
2020,Kitsap,Max. Total Population,272200,"NHOPI Only, NH",272200
2020,Kittitas,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Kittitas,Max. Sub-Population,71,"NHOPI Only, NH",71
2020,Kittitas,Max. Total Population,48140,"NHOPI Only, NH",48140
2020,Klickitat,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Klickitat,Max. Sub-Population,8,"NHOPI Only, NH",8
2020,Klickitat,Max. Total Population,22770,"NHOPI Only, NH",22770
2020,Lewis,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Lewis,Max. Sub-Population,141,"NHOPI Only, NH",141
2020,Lewis,Max. Total Population,80250,"NHOPI Only, NH",80250
2020,Lincoln,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Lincoln,Max. Sub-Population,6,"NHOPI Only, NH",6
2020,Lincoln,Max. Total Population,11050,"NHOPI Only, NH",11050
2020,Mason,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Mason,Max. Sub-Population,280,"NHOPI Only, NH",280
2020,Mason,Max. Total Population,65650,"NHOPI Only, NH",65650
2020,Okanogan,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Okanogan,Max. Sub-Population,55,"NHOPI Only, NH",55
2020,Okanogan,Max. Total Population,43130,"NHOPI Only, NH",43130
2020,Pacific,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Pacific,Max. Sub-Population,19,"NHOPI Only, NH",19
2020,Pacific,Max. Total Population,21840,"NHOPI Only, NH",21840
2020,Pend Oreille,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Pend Oreille,Max. Sub-Population,19,"NHOPI Only, NH",19
2020,Pend Oreille,Max. Total Population,13850,"NHOPI Only, NH",13850
2020,Pierce,Max. % Total Population,2,"NHOPI Only, NH",2
2020,Pierce,Max. Sub-Population,14551,"NHOPI Only, NH",14551
2020,Pierce,Max. Total Population,900700,"NHOPI Only, NH",900700
2020,San Juan,Max. % Total Population,0,"NHOPI Only, NH",0
2020,San Juan,Max. Sub-Population,21,"NHOPI Only, NH",21
2020,San Juan,Max. Total Population,17340,"NHOPI Only, NH",17340
2020,Skagit,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Skagit,Max. Sub-Population,298,"NHOPI Only, NH",298
2020,Skagit,Max. Total Population,130450,"NHOPI Only, NH",130450
2020,Skamania,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Skamania,Max. Sub-Population,23,"NHOPI Only, NH",23
2020,Skamania,Max. Total Population,12220,"NHOPI Only, NH",12220
2020,Snohomish,Max. % Total Population,1,"NHOPI Only, NH",1
2020,Snohomish,Max. Sub-Population,4722,"NHOPI Only, NH",4722
2020,Snohomish,Max. Total Population,830500,"NHOPI Only, NH",830500
2020,Spokane,Max. % Total Population,1,"NHOPI Only, NH",1
2020,Spokane,Max. Sub-Population,3049,"NHOPI Only, NH",3049
2020,Spokane,Max. Total Population,522600,"NHOPI Only, NH",522600
2020,Stevens,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Stevens,Max. Sub-Population,80,"NHOPI Only, NH",80
2020,Stevens,Max. Total Population,45920,"NHOPI Only, NH",45920
2020,Thurston,Max. % Total Population,1,"NHOPI Only, NH",1
2020,Thurston,Max. Sub-Population,2730,"NHOPI Only, NH",2730
2020,Thurston,Max. Total Population,291000,"NHOPI Only, NH",291000
2020,Wahkiakum,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Wahkiakum,Max. Sub-Population,8,"NHOPI Only, NH",8
2020,Wahkiakum,Max. Total Population,4210,"NHOPI Only, NH",4210
2020,Walla Walla,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Walla Walla,Max. Sub-Population,216,"NHOPI Only, NH",216
2020,Walla Walla,Max. Total Population,62580,"NHOPI Only, NH",62580
2020,Whatcom,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Whatcom,Max. Sub-Population,642,"NHOPI Only, NH",642
2020,Whatcom,Max. Total Population,228000,"NHOPI Only, NH",228000
2020,Whitman,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Whitman,Max. Sub-Population,95,"NHOPI Only, NH",95
2020,Whitman,Max. Total Population,50480,"NHOPI Only, NH",50480
2020,Yakima,Max. % Total Population,0,"NHOPI Only, NH",0
2020,Yakima,Max. Sub-Population,206,"NHOPI Only, NH",206
2020,Yakima,Max. Total Population,258200,"NHOPI Only, NH",258200
2020,State Total,Max. % Total Population,1,"NHOPI Only, NH",1
2020,State Total,Max. Sub-Population,55773,"NHOPI Only, NH",55773
2020,State Total,Max. Total Population,7656200,"NHOPI Only, NH",7656200
2019,Adams,Max. % Total Population,29,"White Only, NH",29
2019,Adams,Max. Sub-Population,5872,"White Only, NH",5872
2019,Adams,Max. Total Population,20150,"White Only, NH",20150
2019,Asotin,Max. % Total Population,90,"White Only, NH",90
2019,Asotin,Max. Sub-Population,20348,"White Only, NH",20348
2019,Asotin,Max. Total Population,22520,"White Only, NH",22520
2019,Benton,Max. % Total Population,69,"White Only, NH",69
2019,Benton,Max. Sub-Population,140062,"White Only, NH",140062
2019,Benton,Max. Total Population,201800,"White Only, NH",201800
2019,Chelan,Max. % Total Population,66,"White Only, NH",66
2019,Chelan,Max. Sub-Population,51463,"White Only, NH",51463
2019,Chelan,Max. Total Population,78420,"White Only, NH",78420
2019,Clallam,Max. % Total Population,82,"White Only, NH",82
2019,Clallam,Max. Sub-Population,62436,"White Only, NH",62436
2019,Clallam,Max. Total Population,76010,"White Only, NH",76010
2019,Clark,Max. % Total Population,78,"White Only, NH",78
2019,Clark,Max. Sub-Population,380876,"White Only, NH",380876
2019,Clark,Max. Total Population,488500,"White Only, NH",488500
2019,Columbia,Max. % Total Population,87,"White Only, NH",87
2019,Columbia,Max. Sub-Population,3627,"White Only, NH",3627
2019,Columbia,Max. Total Population,4160,"White Only, NH",4160
2019,Cowlitz,Max. % Total Population,83,"White Only, NH",83
2019,Cowlitz,Max. Sub-Population,90221,"White Only, NH",90221
2019,Cowlitz,Max. Total Population,108950,"White Only, NH",108950
2019,Douglas,Max. % Total Population,63,"White Only, NH",63
2019,Douglas,Max. Sub-Population,26891,"White Only, NH",26891
2019,Douglas,Max. Total Population,42820,"White Only, NH",42820
2019,Ferry,Max. % Total Population,73,"White Only, NH",73
2019,Ferry,Max. Sub-Population,5737,"White Only, NH",5737
2019,Ferry,Max. Total Population,7830,"White Only, NH",7830
2019,Franklin,Max. % Total Population,39,"White Only, NH",39
2019,Franklin,Max. Sub-Population,36467,"White Only, NH",36467
2019,Franklin,Max. Total Population,94680,"White Only, NH",94680
2019,Garfield,Max. % Total Population,93,"White Only, NH",93
2019,Garfield,Max. Sub-Population,2073,"White Only, NH",2073
2019,Garfield,Max. Total Population,2220,"White Only, NH",2220
2019,Grant,Max. % Total Population,52,"White Only, NH",52
2019,Grant,Max. Sub-Population,51432,"White Only, NH",51432
2019,Grant,Max. Total Population,98740,"White Only, NH",98740
2019,Grays Harbor,Max. % Total Population,78,"White Only, NH",78
2019,Grays Harbor,Max. Sub-Population,57998,"White Only, NH",57998
2019,Grays Harbor,Max. Total Population,74160,"White Only, NH",74160
2019,Island,Max. % Total Population,80,"White Only, NH",80
2019,Island,Max. Sub-Population,67548,"White Only, NH",67548
2019,Island,Max. Total Population,84820,"White Only, NH",84820
2019,Jefferson,Max. % Total Population,88,"White Only, NH",88
2019,Jefferson,Max. Sub-Population,27975,"White Only, NH",27975
2019,Jefferson,Max. Total Population,31900,"White Only, NH",31900
2019,King,Max. % Total Population,59,"White Only, NH",59
2019,King,Max. Sub-Population,1306607,"White Only, NH",1306607
2019,King,Max. Total Population,2226300,"White Only, NH",2226300
2019,Kitsap,Max. % Total Population,76,"White Only, NH",76
2019,Kitsap,Max. Sub-Population,204458,"White Only, NH",204458
2019,Kitsap,Max. Total Population,270100,"White Only, NH",270100
2019,Kittitas,Max. % Total Population,84,"White Only, NH",84
2019,Kittitas,Max. Sub-Population,39274,"White Only, NH",39274
2019,Kittitas,Max. Total Population,46570,"White Only, NH",46570
2019,Klickitat,Max. % Total Population,82,"White Only, NH",82
2019,Klickitat,Max. Sub-Population,18336,"White Only, NH",18336
2019,Klickitat,Max. Total Population,22430,"White Only, NH",22430
2019,Lewis,Max. % Total Population,83,"White Only, NH",83
2019,Lewis,Max. Sub-Population,65713,"White Only, NH",65713
2019,Lewis,Max. Total Population,79480,"White Only, NH",79480
2019,Lincoln,Max. % Total Population,92,"White Only, NH",92
2019,Lincoln,Max. Sub-Population,10087,"White Only, NH",10087
2019,Lincoln,Max. Total Population,10960,"White Only, NH",10960
2019,Mason,Max. % Total Population,80,"White Only, NH",80
2019,Mason,Max. Sub-Population,51845,"White Only, NH",51845
2019,Mason,Max. Total Population,64980,"White Only, NH",64980
2019,Okanogan,Max. % Total Population,64,"White Only, NH",64
2019,Okanogan,Max. Sub-Population,27424,"White Only, NH",27424
2019,Okanogan,Max. Total Population,42730,"White Only, NH",42730
2019,Pacific,Max. % Total Population,82,"White Only, NH",82
2019,Pacific,Max. Sub-Population,17700,"White Only, NH",17700
2019,Pacific,Max. Total Population,21640,"White Only, NH",21640
2019,Pend Oreille,Max. % Total Population,88,"White Only, NH",88
2019,Pend Oreille,Max. Sub-Population,12143,"White Only, NH",12143
2019,Pend Oreille,Max. Total Population,13740,"White Only, NH",13740
2019,Pierce,Max. % Total Population,66,"White Only, NH",66
2019,Pierce,Max. Sub-Population,582787,"White Only, NH",582787
2019,Pierce,Max. Total Population,888300,"White Only, NH",888300
2019,San Juan,Max. % Total Population,88,"White Only, NH",88
2019,San Juan,Max. Sub-Population,15074,"White Only, NH",15074
2019,San Juan,Max. Total Population,17150,"White Only, NH",17150
2019,Skagit,Max. % Total Population,73,"White Only, NH",73
2019,Skagit,Max. Sub-Population,93824,"White Only, NH",93824
2019,Skagit,Max. Total Population,129200,"White Only, NH",129200
2019,Skamania,Max. % Total Population,88,"White Only, NH",88
2019,Skamania,Max. Sub-Population,10584,"White Only, NH",10584
2019,Skamania,Max. Total Population,12060,"White Only, NH",12060
2019,Snohomish,Max. % Total Population,69,"White Only, NH",69
2019,Snohomish,Max. Sub-Population,563862,"White Only, NH",563862
2019,Snohomish,Max. Total Population,818700,"White Only, NH",818700
2019,Spokane,Max. % Total Population,84,"White Only, NH",84
2019,Spokane,Max. Sub-Population,433191,"White Only, NH",433191
2019,Spokane,Max. Total Population,515250,"White Only, NH",515250
2019,Stevens,Max. % Total Population,86,"White Only, NH",86
2019,Stevens,Max. Sub-Population,39327,"White Only, NH",39327
2019,Stevens,Max. Total Population,45570,"White Only, NH",45570
2019,Thurston,Max. % Total Population,75,"White Only, NH",75
2019,Thurston,Max. Sub-Population,213488,"White Only, NH",213488
2019,Thurston,Max. Total Population,285800,"White Only, NH",285800
2019,Wahkiakum,Max. % Total Population,90,"White Only, NH",90
2019,Wahkiakum,Max. Sub-Population,3778,"White Only, NH",3778
2019,Wahkiakum,Max. Total Population,4190,"White Only, NH",4190
2019,Walla Walla,Max. % Total Population,70,"White Only, NH",70
2019,Walla Walla,Max. Sub-Population,43507,"White Only, NH",43507
2019,Walla Walla,Max. Total Population,62200,"White Only, NH",62200
2019,Whatcom,Max. % Total Population,79,"White Only, NH",79
2019,Whatcom,Max. Sub-Population,177296,"White Only, NH",177296
2019,Whatcom,Max. Total Population,225300,"White Only, NH",225300
2019,Whitman,Max. % Total Population,77,"White Only, NH",77
2019,Whitman,Max. Sub-Population,38508,"White Only, NH",38508
2019,Whitman,Max. Total Population,50130,"White Only, NH",50130
2019,Yakima,Max. % Total Population,41,"White Only, NH",41
2019,Yakima,Max. Sub-Population,105461,"White Only, NH",105461
2019,Yakima,Max. Total Population,255950,"White Only, NH",255950
2019,State Total,Max. % Total Population,68,"White Only, NH",68
2019,State Total,Max. Sub-Population,5105300,"White Only, NH",5105300
2019,State Total,Max. Total Population,7546410,"White Only, NH",7546410
2020,Adams,Max. % Total Population,28,"White Only, NH",28
2020,Adams,Max. Sub-Population,5802,"White Only, NH",5802
2020,Adams,Max. Total Population,20450,"White Only, NH",20450
2020,Asotin,Max. % Total Population,90,"White Only, NH",90
2020,Asotin,Max. Sub-Population,20436,"White Only, NH",20436
2020,Asotin,Max. Total Population,22640,"White Only, NH",22640
2020,Benton,Max. % Total Population,69,"White Only, NH",69
2020,Benton,Max. Sub-Population,141474,"White Only, NH",141474
2020,Benton,Max. Total Population,205700,"White Only, NH",205700
2020,Chelan,Max. % Total Population,65,"White Only, NH",65
2020,Chelan,Max. Sub-Population,51888,"White Only, NH",51888
2020,Chelan,Max. Total Population,79660,"White Only, NH",79660
2020,Clallam,Max. % Total Population,82,"White Only, NH",82
2020,Clallam,Max. Sub-Population,62839,"White Only, NH",62839
2020,Clallam,Max. Total Population,76770,"White Only, NH",76770
2020,Clark,Max. % Total Population,77,"White Only, NH",77
2020,Clark,Max. Sub-Population,386399,"White Only, NH",386399
2020,Clark,Max. Total Population,499200,"White Only, NH",499200
2020,Columbia,Max. % Total Population,87,"White Only, NH",87
2020,Columbia,Max. Sub-Population,3632,"White Only, NH",3632
2020,Columbia,Max. Total Population,4185,"White Only, NH",4185
2020,Cowlitz,Max. % Total Population,82,"White Only, NH",82
2020,Cowlitz,Max. Sub-Population,91093,"White Only, NH",91093
2020,Cowlitz,Max. Total Population,110500,"White Only, NH",110500
2020,Douglas,Max. % Total Population,62,"White Only, NH",62
2020,Douglas,Max. Sub-Population,27205,"White Only, NH",27205
2020,Douglas,Max. Total Population,43750,"White Only, NH",43750
2020,Ferry,Max. % Total Population,74,"White Only, NH",74
2020,Ferry,Max. Sub-Population,5824,"White Only, NH",5824
2020,Ferry,Max. Total Population,7910,"White Only, NH",7910
2020,Franklin,Max. % Total Population,38,"White Only, NH",38
2020,Franklin,Max. Sub-Population,36847,"White Only, NH",36847
2020,Franklin,Max. Total Population,96760,"White Only, NH",96760
2020,Garfield,Max. % Total Population,93,"White Only, NH",93
2020,Garfield,Max. Sub-Population,2069,"White Only, NH",2069
2020,Garfield,Max. Total Population,2225,"White Only, NH",2225
2020,Grant,Max. % Total Population,52,"White Only, NH",52
2020,Grant,Max. Sub-Population,51600,"White Only, NH",51600
2020,Grant,Max. Total Population,100130,"White Only, NH",100130
2020,Grays Harbor,Max. % Total Population,78,"White Only, NH",78
2020,Grays Harbor,Max. Sub-Population,58233,"White Only, NH",58233
2020,Grays Harbor,Max. Total Population,74720,"White Only, NH",74720
2020,Island,Max. % Total Population,79,"White Only, NH",79
2020,Island,Max. Sub-Population,67638,"White Only, NH",67638
2020,Island,Max. Total Population,85530,"White Only, NH",85530
2020,Jefferson,Max. % Total Population,87,"White Only, NH",87
2020,Jefferson,Max. Sub-Population,28151,"White Only, NH",28151
2020,Jefferson,Max. Total Population,32190,"White Only, NH",32190
2020,King,Max. % Total Population,58,"White Only, NH",58
2020,King,Max. Sub-Population,1303935,"White Only, NH",1303935
2020,King,Max. Total Population,2260800,"White Only, NH",2260800
2020,Kitsap,Max. % Total Population,75,"White Only, NH",75
2020,Kitsap,Max. Sub-Population,204464,"White Only, NH",204464
2020,Kitsap,Max. Total Population,272200,"White Only, NH",272200
2020,Kittitas,Max. % Total Population,84,"White Only, NH",84
2020,Kittitas,Max. Sub-Population,40519,"White Only, NH",40519
2020,Kittitas,Max. Total Population,48140,"White Only, NH",48140
2020,Klickitat,Max. % Total Population,82,"White Only, NH",82
2020,Klickitat,Max. Sub-Population,18607,"White Only, NH",18607
2020,Klickitat,Max. Total Population,22770,"White Only, NH",22770
2020,Lewis,Max. % Total Population,82,"White Only, NH",82
2020,Lewis,Max. Sub-Population,66119,"White Only, NH",66119
2020,Lewis,Max. Total Population,80250,"White Only, NH",80250
2020,Lincoln,Max. % Total Population,92,"White Only, NH",92
2020,Lincoln,Max. Sub-Population,10142,"White Only, NH",10142
2020,Lincoln,Max. Total Population,11050,"White Only, NH",11050
2020,Mason,Max. % Total Population,79,"White Only, NH",79
2020,Mason,Max. Sub-Population,52160,"White Only, NH",52160
2020,Mason,Max. Total Population,65650,"White Only, NH",65650
2020,Okanogan,Max. % Total Population,64,"White Only, NH",64
2020,Okanogan,Max. Sub-Population,27468,"White Only, NH",27468
2020,Okanogan,Max. Total Population,43130,"White Only, NH",43130
2020,Pacific,Max. % Total Population,81,"White Only, NH",81
2020,Pacific,Max. Sub-Population,17759,"White Only, NH",17759
2020,Pacific,Max. Total Population,21840,"White Only, NH",21840
2020,Pend Oreille,Max. % Total Population,88,"White Only, NH",88
2020,Pend Oreille,Max. Sub-Population,12194,"White Only, NH",12194
2020,Pend Oreille,Max. Total Population,13850,"White Only, NH",13850
2020,Pierce,Max. % Total Population,65,"White Only, NH",65
2020,Pierce,Max. Sub-Population,583955,"White Only, NH",583955
2020,Pierce,Max. Total Population,900700,"White Only, NH",900700
2020,San Juan,Max. % Total Population,88,"White Only, NH",88
2020,San Juan,Max. Sub-Population,15233,"White Only, NH",15233
2020,San Juan,Max. Total Population,17340,"White Only, NH",17340
2020,Skagit,Max. % Total Population,72,"White Only, NH",72
2020,Skagit,Max. Sub-Population,94255,"White Only, NH",94255
2020,Skagit,Max. Total Population,130450,"White Only, NH",130450
2020,Skamania,Max. % Total Population,87,"White Only, NH",87
2020,Skamania,Max. Sub-Population,10669,"White Only, NH",10669
2020,Skamania,Max. Total Population,12220,"White Only, NH",12220
2020,Snohomish,Max. % Total Population,68,"White Only, NH",68
2020,Snohomish,Max. Sub-Population,564701,"White Only, NH",564701
2020,Snohomish,Max. Total Population,830500,"White Only, NH",830500
2020,Spokane,Max. % Total Population,84,"White Only, NH",84
2020,Spokane,Max. Sub-Population,437444,"White Only, NH",437444
2020,Spokane,Max. Total Population,522600,"White Only, NH",522600
2020,Stevens,Max. % Total Population,86,"White Only, NH",86
2020,Stevens,Max. Sub-Population,39544,"White Only, NH",39544
2020,Stevens,Max. Total Population,45920,"White Only, NH",45920
2020,Thurston,Max. % Total Population,74,"White Only, NH",74
2020,Thurston,Max. Sub-Population,215476,"White Only, NH",215476
2020,Thurston,Max. Total Population,291000,"White Only, NH",291000
2020,Wahkiakum,Max. % Total Population,89,"White Only, NH",89
2020,Wahkiakum,Max. Sub-Population,3765,"White Only, NH",3765
2020,Wahkiakum,Max. Total Population,4210,"White Only, NH",4210
2020,Walla Walla,Max. % Total Population,70,"White Only, NH",70
2020,Walla Walla,Max. Sub-Population,43551,"White Only, NH",43551
2020,Walla Walla,Max. Total Population,62580,"White Only, NH",62580
2020,Whatcom,Max. % Total Population,78,"White Only, NH",78
2020,Whatcom,Max. Sub-Population,178378,"White Only, NH",178378
2020,Whatcom,Max. Total Population,228000,"White Only, NH",228000
2020,Whitman,Max. % Total Population,76,"White Only, NH",76
2020,Whitman,Max. Sub-Population,38503,"White Only, NH",38503
2020,Whitman,Max. Total Population,50480,"White Only, NH",50480
